tester,platform,testid
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0000-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002e-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0019b-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0015a-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0001b-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0016d-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012a-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0019b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0003c-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0015b-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012d-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0005b-PostgreSQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0012c-JSON
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0000-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0009b-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0019a-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0015b-XML
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002e-MySQL
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002a-SQLServer
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0001a-CSV
https://pieterheyvaert.com/#me,https://github.com/rmlio/rmlmapper-java,RMLTC0002g-JSON
